datapoint_id,misogynistic_text,neutral_text,severity,rewrite_severity,biasly_categories,canonical_categories,rationale
ee28a81d-6376-4a15-9a7a-ff23994061d7,"Teresa got called back to the hospital before she could even put her purse down, and grandma's still acting all crazy. Mace and I are going to the spot tomorrow. Can Rick and I come?","Teresa got called back to the hospital before she could even blink, and grandma's still not acting like herself. Mace and I are going to the spot tomorrow. Can Rick and I come?",528.0,0.0,gender_essentialism,traditional_gender_roles,"Depending on whether ""before she could even put her purse down"" is being used as a metaphorical device to simply mean ""very fast"" or if it is describing events literally, it could be misogynistic. If literal, then it's fine, but if used to express how quickly she got called back and she may not even own a purse, then this is adding in a stereotype about women (they carry purses), which is associated with stereotypes of triviality/frivolousness; calling grandma ""crazy"" is leaning on stereotypes about women displaying emotion being categorized as crazy"
ee28a81d-6376-4a15-9a7a-ff23994061d7,"Teresa got called back to the hospital before she could even put her purse down, and grandma's still acting all crazy. Mace and I are going to the spot tomorrow. Can Rick and I come?","Teresa got called back to the hospital before she could even put her purse down, and grandma's still acting all odd. Mace and I are going to the spot tomorrow. Can Rick and I come?",193.0,0.0,gender_essentialism,traditional_gender_roles,
07506dad-d6a6-4e59-be64-838b728488d6,"Poor thing, she's having a tough time. I told her not to sell. I did.","Ugh, I feel so bad for her, she's having a tough time. I told her not to sell. I did.",179.0,78.0,trivialization,assumptions_of_inferiority,"Calling a woman ""poor thing"" is infantilizing"
07506dad-d6a6-4e59-be64-838b728488d6,"Poor thing, she's having a tough time. I told her not to sell. I did.",She's having a tough time. I told her not to sell. I did.,164.0,0.0,trivialization,assumptions_of_inferiority,
1ba23fe3-9e1c-4aeb-9a02-794b6e7f8a24,"Just you know, go luck. Wow. You're not afraid of the dark too, are ya?","Just you know, go luck. Wow. Are you afraid of the dark? ",440.0,155.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,
69d8c0ef-17e0-440c-9bdf-90d8ab3c2654,"Go get' em. You're a superstar. So you know, I was thinking each of the girls should have a solo.","Go get' em. You're a superstar. So you know, I was thinking each of the women should have a solo.",148.0,22.0,trivialization,assumptions_of_inferiority,
69d8c0ef-17e0-440c-9bdf-90d8ab3c2654,"Go get' em. You're a superstar. So you know, I was thinking each of the girls should have a solo.","Go get' em. You're a superstar. So you know, I was thinking each of the women should have a solo.",176.0,0.0,trivialization,assumptions_of_inferiority,
0571794a-ef59-4d05-8931-27ce66306b95,"I only eat oatmeal in the morning. Girl, you need protein. It makes your brain fire better.",I only eat oatmeal in the morning. You need protein. It makes your brain fire better.,61.0,0.0,trivialization,assumptions_of_inferiority,"Calling someone ""girl"" could be infantilizing depending on context and speaker/addressee."
0571794a-ef59-4d05-8931-27ce66306b95,"I only eat oatmeal in the morning. Girl, you need protein. It makes your brain fire better.","I only eat oatmeal in the morning. Hey, you need protein. It makes your brain fire better.",104.0,73.0,trivialization,assumptions_of_inferiority,
0571794a-ef59-4d05-8931-27ce66306b95,"I only eat oatmeal in the morning. Girl, you need protein. It makes your brain fire better.",I only eat oatmeal in the morning. You need protein. It makes your brain fire better.,197.0,0.0,trivialization,assumptions_of_inferiority,
2d2563d2-1dc0-42d3-9886-ca458d122194,"I mean, what the fuck is this city coming to? Back in the' 90s, you would have never seen a guy wearing flip-flops. I mean, if a woman wants to show her pretty toes, fine.","I mean, what the fuck is this city coming to? Back in the' 90s, you would have never seen a guy wearing flip-flops. I mean, if a woman wants to show her toes, fine.",143.0,0.0,sexualization,sexual_objectification,
2d2563d2-1dc0-42d3-9886-ca458d122194,"I mean, what the fuck is this city coming to? Back in the' 90s, you would have never seen a guy wearing flip-flops. I mean, if a woman wants to show her pretty toes, fine.","I mean, what the fuck is this city coming to? Back in the' 90s, you would have never seen a guy wearing flip-flops. I mean, if a woman wants to show her toes, fine.",123.0,0.0,sexualization,sexual_objectification,
f0985130-cd9a-4fbe-8ecf-cdcece0511f7,"I went to Gabrielle's to tear you away from the spelling bee. She told me you went over to "" what's-her-slut's ""... her words. Dad, it has been a really long day.","I went to Gabrielle's to tear you away from the spelling bee. She told me you went over to that girl's... her words. Dad, it has been a really long day.",392.0,0.0,gendered_slurs,use_of_sexist_language,
f0985130-cd9a-4fbe-8ecf-cdcece0511f7,"I went to Gabrielle's to tear you away from the spelling bee. She told me you went over to "" what's-her-slut's ""... her words. Dad, it has been a really long day.","I went to Gabrielle's to tear you away from the spelling bee. She told me you went over to "" what's-her-name's ""... her words. Dad, it has been a really long day.",277.0,0.0,gendered_slurs,use_of_sexist_language,
f0985130-cd9a-4fbe-8ecf-cdcece0511f7,"I went to Gabrielle's to tear you away from the spelling bee. She told me you went over to "" what's-her-slut's ""... her words. Dad, it has been a really long day.","I went to Gabrielle's to tear you away from the spelling bee. She told me you went over to "" what's-her-name's ""... her words. Dad, it has been a really long day.",235.0,0.0,gendered_slurs,use_of_sexist_language,
6bde0a66-078e-48a5-af0b-a16d6285a126,"And how many times do I have to tell you, I don't want a party. Would you please stop fighting this, you crazy old woman. All right?","And how many times do I have to tell you, I don't want a party. Would you please stop fighting this, you lunatic. All right?",176.0,0.0,gendered_slurs,use_of_sexist_language,
75c5e865-e56b-4864-bf93-e9625f5acc34,"Hi! Woman next to him is my wife, unfortunately. Hmm.",Hi! Woman next to him is my wife. Hmm.,204.0,0.0,other,,
1f905a21-6e4f-4513-9a39-2e918c5ca0f7,"Danny, just tell her you want To fuck her, man! Tell her you want to suck her!","Danny, just tell her you want To sleep with her, man!",147.0,0.0,sexualization,sexual_objectification,
399d7c59-37d3-4cce-acd9-a8bf0c647122,"She cooks, she cleans. Do you have any idea how hard it is to find a good woman who will do a brother's crusty feet? I haven't found one.","She cooks, she cleans. Do you have any idea how hard it is to find someone who will do a brother's crusty feet? I haven't found one.",374.0,197.0,gender_essentialism|lacking_autonomy|trivialization,assumptions_of_inferiority|second_class_citizenship|traditional_gender_roles,
a44caf11-07b3-45ec-997a-5bfc2a486d39,"Throw a donut at that bitch! Have her, mama. Chester!","Throw a donut at that idiot! Have her, mama. Chester!",217.0,0.0,gendered_slurs,use_of_sexist_language,
a44caf11-07b3-45ec-997a-5bfc2a486d39,"Throw a donut at that bitch! Have her, mama. Chester!","Throw a donut at that woman! Have her, mama. Chester!",378.0,0.0,gendered_slurs,use_of_sexist_language,
a44caf11-07b3-45ec-997a-5bfc2a486d39,"Throw a donut at that bitch! Have her, mama. Chester!","Throw her a donut! Have her, mama. Chester!",245.0,74.0,gendered_slurs,use_of_sexist_language,
e007d087-0cca-4512-a749-6c69290fa38d,"What my heart desires is somebody that's going to be there. And I will, woman. I will.",What my heart desires is somebody that's going to be there. And I will. I will.,142.0,0.0,gendered_slurs,use_of_sexist_language,"""Gendered slur"" is too harsh for this, but addressing a woman as ""woman"" is insulting and can be perceived as misogynistic."
02099454-7e7c-4de9-91a9-607f17d2b2be,"I stayed out on the balcony with you and then, you looked at me and you gave me that same shit-eating grin that you're doing right now and you said, "" if we kiss, then neither of us "" would ever throw up again for our entire lives, "" and then you kissed me. I wished I had been right. Oh, my god, me too, you threw up everywhere, over the balcony onto that woman who was a few stories down, oh man, she was so pissed.","I stayed out on the balcony with you and then, you looked at me and you gave me that same shit-eating grin that you're doing right now and you said, "" if we kiss, then neither of us "" would ever throw up again for our entire lives, "" and then we kissed. I wished I had been right. Oh, my god, me too, you threw up everywhere, over the balcony onto that woman who was a few stories down, oh man, she was so pissed.",147.0,0.0,lacking_autonomy|sexualization,second_class_citizenship|sexual_objectification,
a63081a9-0319-4b07-bc1a-471fdfa88bc6,Fun fact number two... Poison's the weapon of choice for women. There's no brute force necessary.,Fun fact number two... Poison's the weapon of choice for many women. There's no brute force necessary.,63.0,0.0,gender_essentialism,traditional_gender_roles,
cec8b711-7611-4fec-8480-d70561204b2b,"Well, I really shouldn't be telling you this. Please. Well, poor girl, she, she threw herself off the upstairs balcony.","Well, I really shouldn't be telling you this. Please. Well, she, she threw herself off the upstairs balcony.",151.0,0.0,trivialization,assumptions_of_inferiority,"Infantilizing if ""poor girl"" refers to a grown woman"
9529447b-5df5-4fe2-8546-5824657a56fa,""" Aah, aah, gah-gah! "" And I'm like, "" This isn't gonna work. "" So I went back up to my hotel room and I got on Twitter. I'm thinking there's got to be a female in the area who just sent me a message saying that she wants to hook up right now, and there was totally a message like that.",""" Aah, aah, gah-gah! "" And I'm like, "" This isn't gonna work. "" So I went back up to my hotel room and I got on Twitter. I'm thinking there's got to be a woman in the area who just sent me a message saying that she wants to hook up right now, and there was totally a message like that.",376.0,75.0,gendered_slurs|sexualization,sexual_objectification|use_of_sexist_language,"""Slur"" is too harsh, but using the word ""female"" to refer to a woman like this is degrading and reductive."
9529447b-5df5-4fe2-8546-5824657a56fa,""" Aah, aah, gah-gah! "" And I'm like, "" This isn't gonna work. "" So I went back up to my hotel room and I got on Twitter. I'm thinking there's got to be a female in the area who just sent me a message saying that she wants to hook up right now, and there was totally a message like that.",""" Aah, aah, gah-gah! "" And I'm like, "" This isn't gonna work. "" So I went back up to my hotel room and I got on Twitter. I'm thinking there's got to be a woman in the area who just sent me a message saying that she wants to hook up right now, and there was totally a message like that.",571.0,150.0,dehumanization|sexualization,sexual_objectification|use_of_sexist_language,
a9445958-3b8a-4494-b5f3-a048d52af3d5,That's the price for locals. But for her... For the Gringa...,That's the price for locals. But for her... For the foreigner...,117.0,0.0,gendered_slurs,use_of_sexist_language,"Unsure on status of ""gringa"" as misogynistic, but either way refering to a woman as ""THE Gringa"" seems degrading anyway."
7f9f106f-0a0f-4195-a505-250eb5c1c175,"I love my black president that can GQ his ass off. I like my black president that can wear their sunglasses, got that black wife, with that big, bangy, black ass, and them pretty ass black kids. I love my black president!","I love my black president that can GQ his ass off. I like my black president that can wear their sunglasses, got that black wife, and them pretty ass black kids. I love my black president!",425.0,192.0,sexualization,sexual_objectification,
